index,City,Date,CardType,ExpType,Gender,Amount,CumulativeSpends
21191,"Chennai, India","2013-10-20 00:00:00",Signature,Grocery,F,41350,33614113
19618,"Talaja, India","2013-10-20 00:00:00",Signature,Fuel,F,119093,33614113
19771,"Adilabad, India","2013-10-20 00:00:00",Signature,Food,M,80193,33614113
14309,"Sagar, India","2013-10-20 00:00:00",Signature,Grocery,M,25132,33614113
18012,"Adoor, India","2013-10-20 00:00:00",Signature,Food,M,68185,33614113
12056,"Delhi, India","2013-10-20 00:00:00",Signature,Entertainment,M,19797,33614113
11784,"Bengaluru, India","2013-10-20 00:00:00",Signature,Entertainment,F,133243,33614113
11830,"Bengaluru, India","2013-10-20 00:00:00",Signature,Grocery,F,250663,33614113
12671,"Bengaluru, India","2013-10-20 00:00:00",Signature,Grocery,M,173784,33614113
474,"Ahmedabad, India","2013-10-20 00:00:00",Signature,Food,F,13879,33614113
1255,"Greater Mumbai, India","2013-10-20 00:00:00",Signature,Food,F,252192,33614113
2579,"Greater Mumbai, India","2013-10-20 00:00:00",Signature,Fuel,F,218478,33614113
2427,"Bengaluru, India","2013-10-20 00:00:00",Signature,Fuel,M,111559,33614113
4506,"Ahmedabad, India","2013-10-20 00:00:00",Signature,Bills,F,99631,33614113
24188,"Chennai, India","2013-10-20 00:00:00",Signature,Bills,F,297436,33614113
23730,"Kanpur, India","2013-10-20 00:00:00",Signature,Bills,F,223317,33614113
22677,"Kolkata, India","2013-10-20 00:00:00",Signature,Grocery,F,82476,33614113
23245,"Kanpur, India","2013-10-21 00:00:00",Signature,Fuel,F,56739,34915356
21189,"Jaipur, India","2013-10-21 00:00:00",Signature,Bills,M,125309,34915356
10671,"Delhi, India","2013-10-21 00:00:00",Signature,Grocery,F,101205,34915356
18182,"Adilabad, India","2013-10-21 00:00:00",Signature,Grocery,F,258225,34915356
7184,"Greater Mumbai, India","2013-10-21 00:00:00",Signature,Fuel,M,160559,34915356
8281,"Delhi, India","2013-10-21 00:00:00",Signature,Grocery,F,185552,34915356
4208,"Delhi, India","2013-10-21 00:00:00",Signature,Food,F,143972,34915356
3283,"Greater Mumbai, India","2013-10-21 00:00:00",Signature,Grocery,F,269682,34915356
18155,"Taranagar, India","2013-10-22 00:00:00",Signature,Bills,M,138809,37807035
18143,"Udaipur, India","2013-10-22 00:00:00",Signature,Food,M,218427,37807035
13953,"Ahmedabad, India","2013-10-22 00:00:00",Signature,Entertainment,M,173612,37807035
15586,"Oddanchatram, India","2013-10-22 00:00:00",Signature,Grocery,F,183734,37807035
12521,"Delhi, India","2013-10-22 00:00:00",Signature,Entertainment,F,267427,37807035
12573,"Ahmedabad, India","2013-10-22 00:00:00",Signature,Bills,F,216592,37807035
10457,"Delhi, India","2013-10-22 00:00:00",Signature,Entertainment,M,90584,37807035
10316,"Ahmedabad, India","2013-10-22 00:00:00",Signature,Grocery,F,148558,37807035
6041,"Bengaluru, India","2013-10-22 00:00:00",Signature,Fuel,M,7450,37807035
6401,"Ahmedabad, India","2013-10-22 00:00:00",Signature,Bills,F,270108,37807035
110,"Greater Mumbai, India","2013-10-22 00:00:00",Signature,Bills,F,978301,37807035
25305,"Lucknow, India","2013-10-22 00:00:00",Signature,Entertainment,F,198077,37807035
25340,"Surat, India","2013-10-23 00:00:00",Signature,Travel,M,115278,39766514
13616,"Delhi, India","2013-10-23 00:00:00",Signature,Food,M,271803,39766514
24678,"Lucknow, India","2013-10-23 00:00:00",Signature,Food,M,51724,39766514
15047,"Wardha, India","2013-10-23 00:00:00",Signature,Bills,F,46228,39766514
20215,"Kanpur, India","2013-10-23 00:00:00",Signature,Fuel,F,84892,39766514
21143,"Jaipur, India","2013-10-23 00:00:00",Signature,Bills,F,167379,39766514
9355,"Greater Mumbai, India","2013-10-23 00:00:00",Signature,Bills,F,78746,39766514
8938,"Delhi, India","2013-10-23 00:00:00",Signature,Food,M,133834,39766514
10972,"Ahmedabad, India","2013-10-23 00:00:00",Signature,Food,F,262063,39766514
5598,"Greater Mumbai, India","2013-10-23 00:00:00",Signature,Food,F,183818,39766514
7386,"Bengaluru, India","2013-10-23 00:00:00",Signature,Fuel,M,272517,39766514
7079,"Ahmedabad, India","2013-10-23 00:00:00",Signature,Fuel,M,231815,39766514
5751,"Greater Mumbai, India","2013-10-23 00:00:00",Signature,Grocery,M,59382,39766514
7014,"Ahmedabad, India","2013-10-24 00:00:00",Signature,Grocery,F,22951,41511279
14126,"Lahar, India","2013-10-24 00:00:00",Signature,Food,F,125489,41511279
15565,"Nautanwa, India","2013-10-24 00:00:00",Signature,Food,M,298676,41511279
25069,"Hyderabad, India","2013-10-24 00:00:00",Signature,Food,M,11994,41511279
18185,"Nawada, India","2013-10-24 00:00:00",Signature,Bills,F,238484,41511279
18297,"Ichalkaranji, India","2013-10-24 00:00:00",Signature,Grocery,M,158217,41511279
24301,"Surat, India","2013-10-24 00:00:00",Signature,Bills,M,79717,41511279
22308,"Pune, India","2013-10-24 00:00:00",Signature,Bills,F,62779,41511279
13526,"Bengaluru, India","2013-10-24 00:00:00",Signature,Bills,M,250495,41511279
10195,"Delhi, India","2013-10-24 00:00:00",Signature,Entertainment,F,157217,41511279
10392,"Delhi, India","2013-10-24 00:00:00",Signature,Bills,F,4042,41511279
19830,"Koyilandy, India","2013-10-24 00:00:00",Signature,Grocery,F,277060,41511279
20891,"Jaipur, India","2013-10-24 00:00:00",Signature,Entertainment,M,57644,41511279
21348,"Kanpur, India","2013-10-25 00:00:00",Signature,Grocery,M,98511,44001234
19863,"Tundla, India","2013-10-25 00:00:00",Signature,Entertainment,F,265749,44001234
22735,"Surat, India","2013-10-25 00:00:00",Signature,Grocery,M,164309,44001234
16511,"Kavali, India","2013-10-25 00:00:00",Signature,Entertainment,M,192194,44001234
16023,"Machilipatnam, India","2013-10-25 00:00:00",Signature,Fuel,M,119821,44001234
14743,"Revelganj, India","2013-10-25 00:00:00",Signature,Fuel,F,128962,44001234
14518,"Sattur, India","2013-10-25 00:00:00",Signature,Bills,F,213837,44001234
13986,"Greater Mumbai, India","2013-10-25 00:00:00",Signature,Fuel,M,257510,44001234
3004,"Greater Mumbai, India","2013-10-25 00:00:00",Signature,Bills,F,70885,44001234
1398,"Bengaluru, India","2013-10-25 00:00:00",Signature,Food,F,225578,44001234
2378,"Ahmedabad, India","2013-10-25 00:00:00",Signature,Fuel,F,132803,44001234
161,"Delhi, India","2013-10-25 00:00:00",Signature,Bills,F,576994,44001234
11942,"Bengaluru, India","2013-10-25 00:00:00",Signature,Food,F,42802,44001234
13886,"Bengaluru, India","2013-10-26 00:00:00",Signature,Fuel,F,129356,45117212
22872,"Hyderabad, India","2013-10-26 00:00:00",Signature,Entertainment,F,51387,45117212
23311,"Lucknow, India","2013-10-26 00:00:00",Signature,Fuel,F,6429,45117212
23931,"Chennai, India","2013-10-26 00:00:00",Signature,Entertainment,M,44048,45117212
8262,"Bengaluru, India","2013-10-26 00:00:00",Signature,Bills,F,294094,45117212
8195,"Delhi, India","2013-10-26 00:00:00",Signature,Grocery,F,13059,45117212
20449,"Kolkata, India","2013-10-26 00:00:00",Signature,Entertainment,F,210228,45117212
19201,"Yamunanagar, India","2013-10-26 00:00:00",Signature,Bills,M,32342,45117212
16673,"Nagaon, India","2013-10-26 00:00:00",Signature,Entertainment,F,111104,45117212
10500,"Ahmedabad, India","2013-10-26 00:00:00",Signature,Fuel,M,223931,45117212
21245,"Kanpur, India","2013-10-27 00:00:00",Signature,Food,M,186965,46554878
12006,"Greater Mumbai, India","2013-10-27 00:00:00",Signature,Bills,F,241157,46554878
6290,"Delhi, India","2013-10-27 00:00:00",Signature,Food,M,235573,46554878
6697,"Greater Mumbai, India","2013-10-27 00:00:00",Signature,Food,F,162606,46554878
7389,"Greater Mumbai, India","2013-10-27 00:00:00",Signature,Fuel,F,238195,46554878
8251,"Ahmedabad, India","2013-10-27 00:00:00",Signature,Bills,F,92570,46554878
25343,"Hyderabad, India","2013-10-27 00:00:00",Signature,Travel,M,116178,46554878
3397,"Greater Mumbai, India","2013-10-27 00:00:00",Signature,Food,M,33781,46554878
4373,"Ahmedabad, India","2013-10-27 00:00:00",Signature,Bills,F,130641,46554878
4719,"Bengaluru, India","2013-10-28 00:00:00",Signature,Grocery,M,8051,49314092
23367,"Kanpur, India","2013-10-28 00:00:00",Signature,Food,F,226208,49314092
24292,"Lucknow, India","2013-10-28 00:00:00",Signature,Bills,F,238644,49314092
23612,"Chennai, India","2013-10-28 00:00:00",Signature,Grocery,M,91631,49314092
15608,"Meerut, India","2013-10-28 00:00:00",Signature,Grocery,F,26005,49314092
12201,"Delhi, India","2013-10-28 00:00:00",Signature,Entertainment,F,136974,49314092
13656,"Greater Mumbai, India","2013-10-28 00:00:00",Signature,Grocery,F,44288,49314092
11259,"Ahmedabad, India","2013-10-28 00:00:00",Signature,Entertainment,F,194820,49314092
13330,"Bengaluru, India","2013-10-28 00:00:00",Signature,Entertainment,F,135079,49314092
11706,"Bengaluru, India","2013-10-28 00:00:00",Signature,Entertainment,M,224161,49314092
20220,"Kanpur, India","2013-10-28 00:00:00",Signature,Entertainment,M,249238,49314092
20968,"Surat, India","2013-10-28 00:00:00",Signature,Grocery,F,36459,49314092
230,"Delhi, India","2013-10-28 00:00:00",Signature,Bills,F,861177,49314092
17155,"Kashipur, India","2013-10-28 00:00:00",Signature,Bills,F,174310,49314092
18241,"Mahasamund, India","2013-10-28 00:00:00",Signature,Bills,F,112169,49314092
18059,"Mandi, India","2013-10-29 00:00:00",Signature,Fuel,F,274820,52130371
3255,"Greater Mumbai, India","2013-10-29 00:00:00",Signature,Grocery,M,6676,52130371
4866,"Ahmedabad, India","2013-10-29 00:00:00",Signature,Entertainment,F,125517,52130371
2974,"Ahmedabad, India","2013-10-29 00:00:00",Signature,Entertainment,F,83901,52130371
5109,"Delhi, India","2013-10-29 00:00:00",Signature,Bills,F,48176,52130371
9563,"Bengaluru, India","2013-10-29 00:00:00",Signature,Grocery,F,215394,52130371
9463,"Ahmedabad, India","2013-10-29 00:00:00",Signature,Fuel,M,171266,52130371
10576,"Greater Mumbai, India","2013-10-29 00:00:00",Signature,Fuel,F,154002,52130371
7026,"Delhi, India","2013-10-29 00:00:00",Signature,Bills,M,204908,52130371
23458,"Lucknow, India","2013-10-29 00:00:00",Signature,Bills,F,289814,52130371
24684,"Chennai, India","2013-10-29 00:00:00",Signature,Bills,F,269338,52130371
63,"Greater Mumbai, India","2013-10-29 00:00:00",Signature,Bills,F,557370,52130371
1760,"Bengaluru, India","2013-10-29 00:00:00",Signature,Grocery,M,120392,52130371
25623,"Hyderabad, India","2013-10-29 00:00:00",Signature,Travel,F,146904,52130371
20060,"Kolkata, India","2013-10-29 00:00:00",Signature,Grocery,M,147801,52130371
21248,"Jaipur, India","2013-10-30 00:00:00",Signature,Bills,M,289229,54677266
12639,"Bengaluru, India","2013-10-30 00:00:00",Signature,Entertainment,F,273798,54677266
9490,"Bengaluru, India","2013-10-30 00:00:00",Signature,Grocery,F,170707,54677266
15808,"Faridkot, India","2013-10-30 00:00:00",Signature,Entertainment,M,212433,54677266
14929,"Tikamgarh, India","2013-10-30 00:00:00",Signature,Grocery,M,298476,54677266
14088,"Imphal, India","2013-10-30 00:00:00",Signature,Entertainment,M,225496,54677266
25287,"Chennai, India","2013-10-30 00:00:00",Signature,Grocery,M,219720,54677266
22711,"Pune, India","2013-10-30 00:00:00",Signature,Food,M,196248,54677266
296,"Delhi, India","2013-10-30 00:00:00",Signature,Bills,F,446266,54677266
1499,"Ahmedabad, India","2013-10-30 00:00:00",Signature,Food,F,156754,54677266
591,"Bengaluru, India","2013-10-30 00:00:00",Signature,Food,F,57768,54677266
1890,"Delhi, India","2013-10-31 00:00:00",Signature,Entertainment,F,84974,57196872
2298,"Bengaluru, India","2013-10-31 00:00:00",Signature,Fuel,M,195879,57196872
1502,"Bengaluru, India","2013-10-31 00:00:00",Signature,Food,F,157079,57196872
1479,"Delhi, India","2013-10-31 00:00:00",Signature,Food,M,61684,57196872
8781,"Delhi, India","2013-10-31 00:00:00",Signature,Fuel,M,17966,57196872
9813,"Bengaluru, India","2013-10-31 00:00:00",Signature,Grocery,M,278006,57196872
6250,"Ahmedabad, India","2013-10-31 00:00:00",Signature,Food,F,176054,57196872
17037,"Viramgam, India","2013-10-31 00:00:00",Signature,Grocery,M,239661,57196872
19171,"Periyasemur, India","2013-10-31 00:00:00",Signature,Fuel,M,84988,57196872
12613,"Bengaluru, India","2013-10-31 00:00:00",Signature,Entertainment,F,80160,57196872
12833,"Greater Mumbai, India","2013-10-31 00:00:00",Signature,Entertainment,F,264768,57196872
21053,"Kanpur, India","2013-10-31 00:00:00",Signature,Entertainment,F,287391,57196872
16074,"Noorpur, India","2013-10-31 00:00:00",Signature,Grocery,M,228153,57196872
16577,"Gobindgarh, India","2013-10-31 00:00:00",Signature,Food,F,119890,57196872
14432,"Udgir, India","2013-10-31 00:00:00",Signature,Entertainment,F,242953,57196872
14159,"Pachora, India","2013-11-01 00:00:00",Signature,Fuel,M,110996,58047629
14213,"Petlad, India","2013-11-01 00:00:00",Signature,Grocery,M,118556,58047629
10432,"Bengaluru, India","2013-11-01 00:00:00",Signature,Food,M,248338,58047629
1506,"Ahmedabad, India","2013-11-01 00:00:00",Signature,Food,F,46798,58047629
17161,"Belagavi, India","2013-11-01 00:00:00",Signature,Grocery,F,83293,58047629
24235,"Kolkata, India","2013-11-01 00:00:00",Signature,Food,F,51254,58047629
25067,"Pune, India","2013-11-01 00:00:00",Signature,Fuel,M,32660,58047629
22241,"Pune, India","2013-11-01 00:00:00",Signature,Food,M,158862,58047629
14008,"Karjat, India","2013-11-02 00:00:00",Signature,Fuel,M,269258,59574886
15460,"Anantnag, India","2013-11-02 00:00:00",Signature,Food,F,49363,59574886
14866,"Nadbai, India","2013-11-02 00:00:00",Signature,Fuel,M,280577,59574886
4097,"Delhi, India","2013-11-02 00:00:00",Signature,Entertainment,M,86166,59574886
4928,"Ahmedabad, India","2013-11-02 00:00:00",Signature,Grocery,F,247502,59574886
12087,"Greater Mumbai, India","2013-11-02 00:00:00",Signature,Food,M,90271,59574886
21490,"Pune, India","2013-11-02 00:00:00",Signature,Food,F,143287,59574886
19599,"Nowgong, India","2013-11-02 00:00:00",Signature,Grocery,M,42886,59574886
25738,"Pune, India","2013-11-02 00:00:00",Signature,Travel,M,88726,59574886
25646,"Pune, India","2013-11-02 00:00:00",Signature,Travel,M,229221,59574886
25419,"Pune, India","2013-11-03 00:00:00",Signature,Travel,M,276612,60668662
14378,"Sidlaghatta, India","2013-11-03 00:00:00",Signature,Food,F,14639,60668662
15607,"Lal Gopalganj Nindaura, India","2013-11-03 00:00:00",Signature,Bills,F,87663,60668662
16156,"Warora, India","2013-11-03 00:00:00",Signature,Entertainment,F,139296,60668662
1789,"Greater Mumbai, India","2013-11-03 00:00:00",Signature,Food,F,114085,60668662
23645,"Jaipur, India","2013-11-03 00:00:00",Signature,Food,F,182011,60668662
6836,"Ahmedabad, India","2013-11-03 00:00:00",Signature,Fuel,M,174599,60668662
6712,"Bengaluru, India","2013-11-03 00:00:00",Signature,Entertainment,F,104871,60668662
7283,"Bengaluru, India","2013-11-04 00:00:00",Signature,Bills,M,277104,63062884
8324,"Ahmedabad, India","2013-11-04 00:00:00",Signature,Fuel,M,222249,63062884
24320,"Kanpur, India","2013-11-04 00:00:00",Signature,Food,F,124728,63062884
22611,"Chennai, India","2013-11-04 00:00:00",Signature,Food,F,96305,63062884
15530,"Zunheboto, India","2013-11-04 00:00:00",Signature,Bills,M,89271,63062884
14561,"Savarkundla, India","2013-11-04 00:00:00",Signature,Bills,M,84088,63062884
5499,"Delhi, India","2013-11-04 00:00:00",Signature,Entertainment,M,253025,63062884
9943,"Delhi, India","2013-11-04 00:00:00",Signature,Fuel,F,206250,63062884
20819,"Hyderabad, India","2013-11-04 00:00:00",Signature,Grocery,F,161750,63062884
19548,"Kayamkulam, India","2013-11-04 00:00:00",Signature,Food,M,221590,63062884
18532,"Solan, India","2013-11-04 00:00:00",Signature,Grocery,M,215207,63062884
18784,"Samana, India","2013-11-04 00:00:00",Signature,Entertainment,M,184026,63062884
19180,"Warora, India","2013-11-04 00:00:00",Signature,Fuel,F,258629,63062884
18256,"Sagar, India","2013-11-05 00:00:00",Signature,Bills,M,190999,65145374
2816,"Delhi, India","2013-11-05 00:00:00",Signature,Grocery,M,79234,65145374
5128,"Greater Mumbai, India","2013-11-05 00:00:00",Signature,Food,M,288390,65145374
6352,"Ahmedabad, India","2013-11-05 00:00:00",Signature,Entertainment,F,248041,65145374
25816,"Pune, India","2013-11-05 00:00:00",Signature,Travel,M,158988,65145374
1558,"Delhi, India","2013-11-05 00:00:00",Signature,Food,F,272060,65145374
425,"Delhi, India","2013-11-05 00:00:00",Signature,Bills,F,72763,65145374
22067,"Chennai, India","2013-11-05 00:00:00",Signature,Food,F,251293,65145374
10043,"Greater Mumbai, India","2013-11-05 00:00:00",Signature,Fuel,F,98664,65145374
9810,"Bengaluru, India","2013-11-05 00:00:00",Signature,Food,M,196832,65145374
11744,"Bengaluru, India","2013-11-05 00:00:00",Signature,Grocery,M,225226,65145374
23355,"Chennai, India","2013-11-06 00:00:00",Signature,Fuel,M,182959,66636516
17160,"Sonipat, India","2013-11-06 00:00:00",Signature,Grocery,M,199157,66636516
16853,"Ranipet, India","2013-11-06 00:00:00",Signature,Bills,M,138479,66636516
14444,"Manmad, India","2013-11-06 00:00:00",Signature,Grocery,F,234400,66636516
14579,"Sohna, India","2013-11-06 00:00:00",Signature,Food,F,21442,66636516
14665,"Naila Janjgir, India","2013-11-06 00:00:00",Signature,Fuel,F,29136,66636516
10110,"Greater Mumbai, India","2013-11-06 00:00:00",Signature,Entertainment,M,170311,66636516
10816,"Bengaluru, India","2013-11-06 00:00:00",Signature,Food,M,113095,66636516
8930,"Ahmedabad, India","2013-11-06 00:00:00",Signature,Food,M,120819,66636516
9597,"Bengaluru, India","2013-11-06 00:00:00",Signature,Grocery,F,52934,66636516
1309,"Delhi, India","2013-11-06 00:00:00",Signature,Food,F,34676,66636516
20095,"Hyderabad, India","2013-11-06 00:00:00",Signature,Grocery,M,57362,66636516
21417,"Surat, India","2013-11-06 00:00:00",Signature,Bills,F,136372,66636516
21304,"Kanpur, India","2013-11-07 00:00:00",Signature,Fuel,F,252845,68881611
22010,"Pune, India","2013-11-07 00:00:00",Signature,Entertainment,M,143180,68881611
21286,"Kolkata, India","2013-11-07 00:00:00",Signature,Grocery,M,188861,68881611
21754,"Pune, India","2013-11-07 00:00:00",Signature,Entertainment,M,283596,68881611
18539,"Amalapuram, India","2013-11-07 00:00:00",Signature,Grocery,M,203578,68881611
17728,"Sirhind Fatehgarh Sahib, India","2013-11-07 00:00:00",Signature,Grocery,M,150722,68881611
18930,"Sultanganj, India","2013-11-07 00:00:00",Signature,Fuel,F,277363,68881611
11605,"Delhi, India","2013-11-07 00:00:00",Signature,Entertainment,M,222117,68881611
24538,"Kanpur, India","2013-11-07 00:00:00",Signature,Food,M,38193,68881611
23598,"Kanpur, India","2013-11-07 00:00:00",Signature,Food,F,7926,68881611
24196,"Chennai, India","2013-11-07 00:00:00",Signature,Grocery,F,218873,68881611
7539,"Ahmedabad, India","2013-11-07 00:00:00",Signature,Entertainment,M,248811,68881611
16137,"Namakkal, India","2013-11-07 00:00:00",Signature,Bills,M,9030,68881611
14483,"Tharad, India","2013-11-08 00:00:00",Signature,Grocery,M,209900,70534939
14275,"Roorkee, India","2013-11-08 00:00:00",Signature,Entertainment,F,255753,70534939
22999,"Kanpur, India","2013-11-08 00:00:00",Signature,Fuel,M,41739,70534939
13479,"Greater Mumbai, India","2013-11-08 00:00:00",Signature,Grocery,M,114091,70534939
11649,"Ahmedabad, India","2013-11-08 00:00:00",Signature,Food,F,178867,70534939
11412,"Bengaluru, India","2013-11-08 00:00:00",Signature,Food,M,122065,70534939
17844,"Raigarh, India","2013-11-08 00:00:00",Signature,Grocery,F,249857,70534939
17195,"Kolar, India","2013-11-08 00:00:00",Signature,Fuel,M,2833,70534939
17975,"Bhongir, India","2013-11-08 00:00:00",Signature,Grocery,M,116968,70534939
6482,"Delhi, India","2013-11-08 00:00:00",Signature,Food,M,294177,70534939
