,Credit_card,Product_ID,P_CATEGORY,CONDTION,Brand,Price ,Selling_price,Coupon_ID,Date,Time,GTIN,MPN,Merchant_name,M_ID,Payment Method,Transaction ID,Return_ind,Return_date,Discount,Value,Day_of_Week,Month
1303,5069.0,449,SHOES,Refurbished,VKKEA,4308.02,4296.02,BZ428,2014-06-05,02:33:32,9411372,668638317,Staples,VN6656,Prepaid card,53734,1,2014-06-12,12.0,High,Thursday,June
1304,7122.0,512,BEDDING,New,HXPCS,136.84,107.84,EA163,2014-03-05,03:55:28,1749064,267743474,Road Runner Sports,MS6579,Credit card,11785,1,2014-03-12,29.0,Low,Wednesday,March
1305,2200.0,670,GAMES,New,KJOGG,3155.29,3121.29,BF196,2014-05-07,00:59:04,8629370,173828465,Staples,VN6655,Credit card,61252,1,2014-05-14,34.0,High,Wednesday,May
1306,8919.0,662,ELECTRONICS,Refurbished,FMBZC,1281.3,1251.3,UC262,2014-03-11,09:59:53,7761931,809769117,Barnes & Noble,EY1659,Credit card,16864,1,2014-03-18,30.0,Low,Tuesday,March
1308,6286.0,644,DECOR,Used,ZACKV,4514.96,4501.96,QI739,2014-07-15,20:43:57,4866239,316149859,Guitar Center,GN4259,Credit card,18097,1,2014-07-22,13.0,High,Tuesday,July
1309,2620.0,300,APPLIANCES,New,KZDWR,4918.58,4906.58,GF214,2014-11-08,11:45:52,2611173,192757643,Walgreens,VW7191,Mobile carrier Billing,37055,1,2014-11-15,12.0,High,Saturday,November
1310,6814.0,752,CLOTHING,New,ZVYTC,2215.14,2202.14,OV823,2014-05-26,17:24:49,5389336,870540904,DFLOWERS,ZG2587,Mobile carrier Billing,51525,1,2014-06-02,13.0,Low,Monday,May
1311,9033.0,311,BABY TOYS,Refurbished,BGYXR,3399.25,3382.25,ZD128,2014-06-13,20:14:58,7165655,492748823,Cole Hardware,EX7729,Debit card,1231,1,2014-06-20,17.0,High,Friday,June
1312,9275.0,795,DECOR,New,QHIYO,2831.25,2819.25,UW247,2014-05-10,10:45:18,5600141,132652342,Right Start,IQ1509,Credit card,98928,1,2014-05-17,12.0,High,Saturday,May
1313,2141.0,752,CLOTHING,New,ZVYTC,2215.14,2192.14,NS611,2014-11-05,07:03:42,1763327,904084001,DFLOWERS,ZG2587,Prepaid card,75083,1,2014-11-12,23.0,Low,Wednesday,November
1314,2535.0,318,KITCHEN & DINING,New,NSILF,1456.56,1415.56,OR733,2014-08-02,15:51:44,5455837,701919318,DODOcase,UW7352,Credit card,18679,1,2014-08-09,41.0,Low,Saturday,August
1315,5157.0,830,BABY CLOTHING,Used,TPDLE,4489.47,4457.47,KP993,2014-01-23,18:58:34,6252061,824034373,Right Start,IQ1508,Mobile carrier Billing,29588,1,2014-01-30,32.0,High,Thursday,January
1316,1692.0,343,BABY TOYS,Refurbished,GOZLI,4893.11,4848.11,TW125,2014-10-09,14:55:05,7352006,922682029,Ulta,UO9657,Mobile carrier Billing,81130,1,2014-10-16,45.0,High,Thursday,October
1317,8705.0,849,KITCHEN & DINING,Refurbished,ZGHYW,1941.04,1930.04,OM612,2014-01-19,23:33:46,5999775,896256945,The Vitamin Shoppe,HW9975,Mobile carrier Billing,85815,1,2014-01-26,11.0,Low,Sunday,January
1318,9950.0,623,KITCHEN & DINING,Used,NSILF,4832.53,4804.53,EK343,2014-03-16,22:49:34,5765234,908499576,Nob Hill Foods,KL2558,Credit card,85807,1,2014-03-23,28.0,High,Sunday,March
1319,1177.0,775,ELECTRONICS,Used,BEFJD,3061.88,3038.88,WI724,2014-09-03,11:51:08,9937495,462311750,Barnes & Noble,EY1658,Mobile carrier Billing,61108,1,2014-09-10,23.0,High,Wednesday,September
1320,6565.0,875,DECOR,Refurbished,LBVIW,4993.38,4962.38,GO127,2014-04-16,02:45:19,5310408,538743635,Cole Hardware,EX7730,Mobile carrier Billing,88862,1,2014-04-23,31.0,High,Wednesday,April
1321,1692.0,687,DECOR,Used,EYYSO,2744.78,2719.78,JA537,2014-02-15,01:19:53,6211374,973666727,L'Occitane,GN3944,Credit card,53327,1,2014-02-22,25.0,Low,Saturday,February
1322,9532.0,623,KITCHEN & DINING,New,ZGHYW,3141.77,3091.77,TO611,2014-10-12,20:21:07,5869389,165179981,DODOcase,UW7352,Credit card,60627,1,2014-10-19,50.0,High,Sunday,October
1323,2377.0,395,OFFICE SUPPLIES,New,WELZA,2909.68,2864.68,JP162,2014-05-04,03:47:02,5042515,105302286,DODOcase,UW7356,Credit card,57222,1,2014-05-11,45.0,High,Sunday,May
1324,2744.0,996,CLOTHING,Refurbished,ONKHS,710.38,674.38,QB575,2014-05-08,09:07:23,7275916,640412632,Right Start,IQ1508,Prepaid card,80243,1,2014-05-15,36.0,Low,Thursday,May
1325,3156.0,752,CLOTHING,Used,GTFFL,625.61,589.61,SM158,2014-03-21,02:52:18,5397451,767752214,Barnes & Noble,EY1660,Mobile carrier Billing,78781,1,2014-03-28,36.0,Low,Friday,March
1326,3598.0,534,SHOES,New,RKFCM,1484.74,1450.74,MI670,2014-01-15,03:45:24,4583892,888467473,Peninsula Beauty,YE5901,Prepaid card,45782,1,2014-01-22,34.0,Low,Wednesday,January
1327,8772.0,138,LUGGAGE,Refurbished,CENQJ,3968.7,3924.7,JW191,2014-08-29,00:17:30,5345396,405402969,REI,EI6774,Prepaid card,63858,1,2014-09-05,44.0,High,Friday,August
1328,9896.0,931,LUGGAGE,Used,CENQJ,334.55,317.55,GT235,2014-03-21,11:02:40,2301337,214120329,Peninsula Beauty,YE5901,Credit card,14050,1,2014-03-28,17.0,Low,Friday,March
1329,3156.0,554,SHOES,New,RKFCM,3461.72,3431.72,NZ175,2014-02-21,02:49:53,9377484,582717502,Guitar Center,GN4079,Prepaid card,75755,1,2014-02-28,30.0,High,Friday,February
1330,9042.0,295,COMPUTERS,New,YEJZI,2868.97,2841.97,UI440,2014-07-15,05:26:18,9566963,739581702,DFLOWERS,ZG2587,Credit card,30991,1,2014-07-22,27.0,High,Tuesday,July
1331,2172.0,699,CLOTHING,Used,IKPMD,4256.71,4207.71,EM319,2014-12-12,07:12:26,9797699,560909556,Cole Hardware,EX7729,Credit card,4955,1,2014-12-19,49.0,High,Friday,December
1334,9006.0,710,KITCHEN & DINING,New,RGMIK,663.82,640.82,CI397,2014-02-14,03:46:40,4554278,590366672,Road Runner Sports,MS6579,Prepaid card,72501,1,2014-02-21,23.0,Low,Friday,February
1335,3723.0,912,SHOES,New,VKKEA,2230.61,2192.61,JW467,2014-06-01,12:36:24,9764150,689387200,Walgreens,VW7192,Mobile carrier Billing,99051,1,2014-06-08,38.0,Low,Sunday,June
1336,4128.0,470,LUGGAGE,Used,TNVON,4783.25,4747.25,OH285,2014-01-20,22:12:40,7219415,351252560,REI,EI6775,Credit card,95777,1,2014-01-27,36.0,High,Monday,January
1337,5850.0,767,BABY CLOTHING,New,LATFL,42.13,7.13,YY403,2014-05-04,12:29:14,1806342,704055425,PetSmart,IB7024,Mobile carrier Billing,60834,1,2014-05-11,35.0,Low,Sunday,May
1338,9103.0,535,GAMES,Refurbished,EITXF,3032.65,3018.65,YF252,2014-01-10,17:19:26,3331647,662022862,L'Occitane,GN3944,Mobile carrier Billing,5834,1,2014-01-17,14.0,High,Friday,January
1339,4284.0,136,CLOTHING,New,ZVYTC,4268.73,4240.73,EC191,2014-08-13,12:10:11,5656164,967346485,Barnes & Noble,EY1659,Mobile carrier Billing,58225,1,2014-08-20,28.0,High,Wednesday,August
1340,5974.0,266,KITCHEN & DINING,Used,HLICV,2488.2,2454.2,IW742,2014-04-15,23:42:11,5451731,723204603,Nob Hill Foods,KL2558,Credit card,10832,1,2014-04-22,34.0,Low,Tuesday,April
1341,9262.0,162,DECOR,New,ZACKV,4551.18,4505.18,DJ500,2014-01-11,00:54:08,6506454,645487743,Cole Hardware,EX7729,Mobile carrier Billing,4434,1,2014-01-18,46.0,High,Saturday,January
1342,2396.0,773,SHOES,New,MQSLF,645.1,634.1,LB490,2014-12-03,18:19:53,9423005,928801326,Nine West,RM9837,Mobile carrier Billing,94447,1,2014-12-10,11.0,Low,Wednesday,December
1343,9042.0,784,GAMES,Used,EITXF,1017.77,989.77,SQ713,2014-01-21,02:05:41,7856608,793918612,Costco,GW8248,Credit card,77483,1,2014-01-28,28.0,Low,Tuesday,January
1344,3598.0,996,CLOTHING,New,GTFFL,925.56,893.56,XL968,2014-05-14,18:17:37,1112706,553126278,Road Runner Sports,MS6582,Credit card,87915,1,2014-05-21,32.0,Low,Wednesday,May
1345,5253.0,151,COMPUTERS,New,DCJRW,1363.08,1337.08,MH885,2014-05-11,15:13:47,3706654,469668598,Barnes & Noble,EY1660,Prepaid card,48481,1,2014-05-18,26.0,Low,Sunday,May
1346,6271.0,687,DECOR,Used,EYYSO,2744.78,2724.78,RE716,2014-05-11,01:38:24,3772907,364055643,L'Occitane,GN3944,Prepaid card,45586,1,2014-05-18,20.0,Low,Sunday,May
1347,2200.0,922,LUGGAGE,New,IWPJG,3788.97,3774.97,TU978,2014-09-23,12:47:47,6017980,737883534,Guitar Center,GN4259,Credit card,73421,1,2014-09-30,14.0,High,Tuesday,September
1348,3122.0,311,BABY TOYS,New,LATFL,3128.36,3081.36,NG177,2014-04-07,12:29:07,8717451,100314019,DODOcase,UW7355,Credit card,17405,1,2014-04-14,47.0,High,Monday,April
1349,3496.0,534,DECOR,Refurbished,ZACKV,4981.73,4944.73,EC175,2014-02-19,08:40:57,2777870,958440423,Ulta,UO9656,Credit card,72793,1,2014-02-26,37.0,High,Wednesday,February
1350,4358.0,832,COMPUTERS,New,GCVNE,3769.47,3759.47,QU117,2014-01-18,23:15:30,9410757,294425981,DODOcase,UW7352,Mobile carrier Billing,8798,1,2014-01-25,10.0,High,Saturday,January
1351,5260.0,607,ELECTRONICS,Used,CWTLA,2327.67,2297.67,NV673,2014-01-06,22:57:43,2657031,557189366,The Vitamin Shoppe,HW9979,Credit card,59474,1,2014-01-13,30.0,Low,Monday,January
1352,6700.0,527,KITCHEN & DINING,Used,ZGHYW,115.43,86.43,DT248,2014-02-04,18:54:50,9553999,886087683,The Vitamin Shoppe,HW9978,Credit card,74489,1,2014-02-11,29.0,Low,Tuesday,February
1353,9532.0,136,CLOTHING,New,ZVYTC,4268.73,4243.73,AX541,2014-05-29,21:38:07,8148090,500863201,Barnes & Noble,EY1659,Prepaid card,38174,1,2014-06-05,25.0,High,Thursday,May
1354,2297.0,470,LUGGAGE,Used,TNVON,4783.25,4745.25,VC947,2014-08-17,04:14:38,3198224,619434026,REI,EI6775,Credit card,35616,1,2014-08-24,38.0,High,Sunday,August
1355,2304.0,832,COMPUTERS,New,GCVNE,3769.47,3737.47,AL574,2014-05-01,07:59:57,7465884,538012560,DODOcase,UW7352,Mobile carrier Billing,74978,1,2014-05-08,32.0,High,Thursday,May
1356,4284.0,762,KITCHEN & DINING,Refurbished,HLICV,335.54,294.54,FI698,2014-07-23,01:26:13,4754819,557566694,REI,EI6773,Mobile carrier Billing,38789,1,2014-07-30,41.0,Low,Wednesday,July
1357,4336.0,635,COMPUTERS,New,DCJRW,1635.43,1598.43,IW213,2014-09-24,00:42:14,1327324,274928618,Barnes & Noble,EY1659,Prepaid card,15459,1,2014-10-01,37.0,Low,Wednesday,September
1358,5850.0,722,GAMES,New,KJOGG,1680.33,1659.33,XN410,2014-05-02,14:39:16,4281839,548395919,The North Face,GH6874,Credit card,94943,1,2014-05-09,21.0,Low,Friday,May
1359,2172.0,662,ELECTRONICS,Refurbished,FMBZC,1281.3,1265.3,YM325,2014-02-23,21:50:43,7913047,386442412,Barnes & Noble,EY1659,Mobile carrier Billing,99410,1,2014-03-02,16.0,Low,Sunday,February
1360,4807.0,781,SHOES,New,VKKEA,2280.16,2258.16,FZ942,2014-08-12,17:44:19,6948831,396023684,Cole Hardware,EX7729,Credit card,50668,1,2014-08-19,22.0,Low,Tuesday,August
1361,5974.0,527,KITCHEN & DINING,Used,ZGHYW,115.43,87.43,IC541,2014-07-28,17:48:36,3951417,429336824,The Vitamin Shoppe,HW9978,Mobile carrier Billing,11877,1,2014-08-04,28.0,Low,Monday,July
1362,8639.0,844,ELECTRONICS,Used,FMBZC,628.67,585.67,RA747,2014-11-24,05:02:07,5799496,404314436,L'Occitane,GN3944,Credit card,28528,1,2014-12-01,43.0,Low,Monday,November
1363,8639.0,535,GAMES,Refurbished,EITXF,3032.65,3012.65,AH638,2014-06-09,02:05:33,9517303,320034723,L'Occitane,GN3944,Debit card,90172,1,2014-06-16,20.0,High,Monday,June
1365,5850.0,722,ELECTRONICS,New,OULOW,3469.59,3444.59,MG322,2014-09-05,05:22:47,5066066,448957128,Walgreens,VW7192,Credit card,63904,1,2014-09-12,25.0,High,Friday,September
1366,5850.0,604,ELECTRONICS,Used,CWTLA,4526.52,4507.52,VG635,2014-04-18,23:58:42,5722618,145290716,PetSmart,IB7024,Credit card,82563,1,2014-04-25,19.0,High,Friday,April
1367,7653.0,360,DECOR,Used,DGWZG,438.77,401.77,GJ200,2014-06-25,02:15:31,5643235,548763554,DFLOWERS,ZG2587,Credit card,79869,1,2014-07-02,37.0,Low,Wednesday,June
1368,2200.0,395,OFFICE SUPPLIES,Refurbished,EVWJY,3867.56,3846.56,OT604,2014-02-26,17:26:40,9516679,669519174,Peninsula Beauty,YE5901,Mobile carrier Billing,37384,1,2014-03-05,21.0,High,Wednesday,February
1369,8026.0,502,SHOES,Used,DYHNA,2124.78,2107.78,NL355,2014-10-28,02:40:49,9541328,681441370,The Vitamin Shoppe,HW9977,Prepaid card,96884,1,2014-11-04,17.0,Low,Tuesday,October
1370,9896.0,140,BABY TOYS,Refurbished,TPDLE,115.4,87.4,HX814,2014-01-02,21:27:25,2454971,857999517,Barnes & Noble,EY1659,Mobile carrier Billing,72408,1,2014-01-09,28.0,Low,Thursday,January
1371,3018.0,996,CLOTHING,New,GTFFL,925.56,908.56,OG430,2014-03-24,00:01:05,1789270,405310845,Road Runner Sports,MS6582,Credit card,57217,1,2014-03-31,17.0,Low,Monday,March
1372,6098.0,907,LUGGAGE,Used,CENQJ,4627.7,4578.7,VB233,2014-08-04,22:48:31,2448973,739061161,PetSmart,IB7024,Credit card,96622,1,2014-08-11,49.0,High,Monday,August
1373,8794.0,381,OFFICE SUPPLIES,New,WELZA,4694.6,4663.6,UK745,2014-03-01,17:23:34,1332102,674431622,Cole Hardware,EX7729,Mobile carrier Billing,21553,1,2014-03-08,31.0,High,Saturday,March
1374,3122.0,781,OFFICE SUPPLIES,Refurbished,EVWJY,3890.76,3879.76,FO230,2014-08-20,00:29:59,7954653,684900971,The Vitamin Shoppe,HW9975,Mobile carrier Billing,16813,1,2014-08-27,11.0,High,Wednesday,August
1375,3122.0,986,BEDDING,New,RMHRO,4298.83,4278.83,SS716,2014-03-25,21:58:44,2117391,783168838,The Vitamin Shoppe,HW9980,Mobile carrier Billing,33675,1,2014-04-01,20.0,High,Tuesday,March
1376,3156.0,502,BEDDING,New,WCYTZ,4936.08,4922.08,UC657,2014-12-05,06:50:39,6683570,746631932,Walgreens,VW7193,Mobile carrier Billing,7250,1,2014-12-12,14.0,High,Friday,December
1377,5208.0,670,GAMES,Used,KJOGG,2461.84,2435.84,GC957,2014-08-27,05:26:32,6281516,822901325,Ulta,UO9659,Mobile carrier Billing,49500,1,2014-09-03,26.0,Low,Wednesday,August
1378,8639.0,512,SHOES,Used,VKKEA,4184.45,4162.45,EY146,2014-06-17,12:56:42,4697512,357115760,Walgreens,VW7191,Credit card,32701,1,2014-06-24,22.0,High,Tuesday,June
1379,9086.0,594,APPLIANCES,Used,BUDLO,3629.75,3609.75,TC146,2014-11-08,09:35:48,3408285,667689645,Ulta,UO9656,Mobile carrier Billing,67724,1,2014-11-15,20.0,High,Saturday,November
1380,1548.0,572,KITCHEN & DINING,New,ZGHYW,3905.61,3865.61,ZD283,2014-02-26,21:31:30,4964680,471229077,Guitar Center,GN3989,Credit card,61061,1,2014-03-05,40.0,High,Wednesday,February
1381,3199.0,644,CLOTHING,Used,KXUWE,623.05,603.05,YV694,2014-03-31,21:32:32,1301844,854391700,Staples,VN6655,Prepaid card,62812,1,2014-04-07,20.0,Low,Monday,March
1382,9086.0,970,LUGGAGE,Refurbished,CENQJ,635.56,620.56,FH643,2014-01-05,05:15:07,7758280,318269441,Peninsula Beauty,YE5901,Credit card,94144,1,2014-01-12,15.0,Low,Sunday,January
1383,6740.0,162,DECOR,New,ZACKV,4551.18,4504.18,DN856,2014-11-27,10:52:09,2716484,800002709,Cole Hardware,EX7729,Credit card,78574,1,2014-12-04,47.0,High,Thursday,November
1384,7301.0,281,DECOR,Refurbished,DGWZG,4589.78,4572.78,NV822,2014-03-28,12:29:58,3874430,516925264,Right Start,IQ1508,Gift card,23339,1,2014-04-04,17.0,High,Friday,March
1385,7738.0,435,GAMES,New,HWAVW,4157.59,4117.59,DQ763,2014-01-09,22:45:15,4061520,486252992,Road Runner Sports,MS6580,Mobile carrier Billing,62615,1,2014-01-16,40.0,High,Thursday,January
1386,3496.0,195,BEDDING,Used,CJUEU,3757.01,3715.01,JJ836,2014-11-17,07:08:58,8649952,141115657,Ulta,UO9656,Credit card,40307,1,2014-11-24,42.0,High,Monday,November
1387,7856.0,772,GAMES,Used,KJOGG,706.15,673.15,TZ709,2014-02-17,14:25:29,7747132,296629683,L'Occitane,GN4034,Credit card,30761,1,2014-02-24,33.0,Low,Monday,February
1388,8532.0,775,ELECTRONICS,Used,BEFJD,3061.88,3026.88,QT582,2014-09-13,11:12:53,7864127,955618388,Barnes & Noble,EY1658,Mobile carrier Billing,30725,1,2014-09-20,35.0,High,Saturday,September
1389,1960.0,694,OFFICE SUPPLIES,New,EVWJY,3695.96,3666.96,KC823,2014-03-24,14:21:37,3757028,973472651,Guitar Center,GN3989,Prepaid card,58210,1,2014-03-31,29.0,High,Monday,March
1390,6946.0,616,OFFICE SUPPLIES,Used,EVWJY,1011.9,990.9,NG180,2014-01-05,08:08:27,4332444,758376859,Cole Hardware,EX7730,Mobile carrier Billing,63881,1,2014-01-12,21.0,Low,Sunday,January
1391,9029.0,119,COMPUTERS,New,YXQFM,901.26,888.26,YN368,2014-02-02,22:08:46,7379349,658662563,Costco,GW8247,Prepaid card,13315,1,2014-02-09,13.0,Low,Sunday,February
1392,3050.0,832,COMPUTERS,New,GCVNE,3769.47,3753.47,LW950,2014-06-22,20:31:46,1943420,255399626,DODOcase,UW7352,Debit card,18340,1,2014-06-29,16.0,High,Sunday,June
1393,4755.0,763,BABY TOYS,New,CTAOI,3543.72,3516.72,CE661,2014-03-23,07:43:11,6154861,128270261,Road Runner Sports,MS6579,Credit card,30135,1,2014-03-30,27.0,High,Sunday,March
1394,6630.0,141,BABY CLOTHING,Refurbished,TPDLE,849.05,836.05,TG117,2014-05-07,03:09:12,4978344,551994871,Ulta,UO9656,Credit card,25631,1,2014-05-14,13.0,Low,Wednesday,May
1395,6740.0,318,KITCHEN & DINING,New,NSILF,1456.56,1425.56,SF708,2014-04-01,01:54:49,2820700,843530419,DODOcase,UW7352,Credit card,68548,1,2014-04-08,31.0,Low,Tuesday,April
1396,7631.0,527,KITCHEN & DINING,Used,ZGHYW,115.43,97.43,RC954,2014-10-03,05:17:18,2293367,807530732,The Vitamin Shoppe,HW9978,Mobile carrier Billing,42243,1,2014-10-10,18.0,Low,Friday,October
1397,7738.0,694,ELECTRONICS,New,AGSDS,3123.8,3091.8,JV132,2014-09-03,11:35:06,6851466,133361677,Barnes & Noble,EY1659,Mobile carrier Billing,15642,1,2014-09-10,32.0,High,Wednesday,September
1398,9086.0,295,COMPUTERS,New,YEJZI,2868.97,2842.97,ZJ533,2014-02-28,20:27:29,1666549,870863113,DFLOWERS,ZG2587,Credit card,14421,1,2014-03-07,26.0,High,Friday,February
1399,9275.0,622,COMPUTERS,Refurbished,GCVNE,1429.88,1384.88,EO898,2014-01-04,15:53:56,4593140,239665270,Staples,VN6655,Credit card,47491,1,2014-01-11,45.0,Low,Saturday,January
1400,3402.0,816,DECOR,New,DGWZG,1050.51,1020.51,RO154,2014-03-21,20:56:15,1730561,379963338,Guitar Center,GN4169,Credit card,65197,1,2014-03-28,30.0,Low,Friday,March
1401,4326.0,324,LUGGAGE,New,IWPJG,4178.16,4166.16,VI559,2014-04-19,18:48:40,2618027,889642573,Nine West,RM9837,Credit card,20575,1,2014-04-26,12.0,High,Saturday,April
1402,4852.0,539,ELECTRONICS,New,OULOW,668.11,618.11,SL123,2014-07-01,00:18:42,9163864,576115162,DFLOWERS,ZG2587,Credit card,20104,1,2014-07-08,50.0,Low,Tuesday,July
1403,5081.0,765,DECOR,New,ZACKV,4557.18,4517.18,CO393,2014-12-21,09:54:23,5922827,179788246,Costco,GW8247,Mobile carrier Billing,81648,1,2014-12-28,40.0,High,Sunday,December
1404,8639.0,795,CLOTHING,Refurbished,ONKHS,2667.33,2653.33,LL774,2014-01-17,14:50:41,4516866,393399404,L'Occitane,GN4034,Mobile carrier Billing,85234,1,2014-01-24,14.0,Low,Friday,January
1405,6224.0,396,LUGGAGE,New,TNVON,1452.5,1414.5,ZZ402,2014-06-02,05:24:08,4772131,936014020,DODOcase,UW7354,Prepaid card,56867,1,2014-06-09,38.0,Low,Monday,June
1406,3496.0,195,BEDDING,Used,CJUEU,3757.01,3713.01,RC672,2014-04-18,22:47:58,2350122,445174578,Ulta,UO9656,Debit card,92231,1,2014-04-25,44.0,High,Friday,April
1407,3613.0,795,DECOR,New,QHIYO,2831.25,2800.25,PE754,2014-12-18,03:50:04,7134573,852071542,Right Start,IQ1509,Credit card,66566,1,2014-12-25,31.0,High,Thursday,December
1408,8609.0,470,APPLIANCES,New,TTNTN,1187.85,1164.85,FL494,2014-08-09,18:09:03,7482917,337083364,Cole Hardware,EX7729,Credit card,17306,1,2014-08-16,23.0,Low,Saturday,August
1409,9725.0,406,CLOTHING,Used,ONKHS,2202.2,2163.2,DP660,2014-11-02,12:31:20,6749808,354170741,Cole Hardware,EX7730,Prepaid card,41829,1,2014-11-09,39.0,Low,Sunday,November
1410,1548.0,694,ELECTRONICS,New,AGSDS,3123.8,3079.8,VI354,2014-02-09,20:06:24,7644170,101023606,Barnes & Noble,EY1659,Mobile carrier Billing,34577,1,2014-02-16,44.0,High,Sunday,February
1411,4878.0,552,SHOES,New,RKFCM,1257.44,1227.44,UQ360,2014-01-17,12:14:24,8336204,320092897,Gymboree,ZF8986,Mobile carrier Billing,43458,1,2014-01-24,30.0,Low,Friday,January
1412,8532.0,395,OFFICE SUPPLIES,New,WELZA,2909.68,2883.68,SI291,2014-05-26,10:40:05,1813449,615832837,DODOcase,UW7356,Credit card,82048,1,2014-06-02,26.0,High,Monday,May
1413,3199.0,635,COMPUTERS,New,DCJRW,1635.43,1606.43,TF931,2014-02-20,03:38:34,7439133,824394884,Barnes & Noble,EY1659,Mobile carrier Billing,71715,1,2014-02-27,29.0,Low,Thursday,February
1414,5974.0,988,COMPUTERS,Used,DCJRW,865.57,837.57,XX797,2014-01-04,12:15:24,1996053,171527966,Staples,VN6655,Mobile carrier Billing,23455,1,2014-01-11,28.0,Low,Saturday,January
1415,7589.0,694,OFFICE SUPPLIES,New,EVWJY,3695.96,3651.96,FU774,2014-03-14,14:54:36,4019000,542283351,Guitar Center,GN3989,Mobile carrier Billing,53298,1,2014-03-21,44.0,High,Friday,March
1416,2200.0,644,DECOR,Used,ZACKV,4514.96,4494.96,OS167,2014-01-04,20:00:47,5128629,247256548,Guitar Center,GN4259,Mobile carrier Billing,18718,1,2014-01-11,20.0,High,Saturday,January
1417,4632.0,111,COMPUTERS,New,YEJZI,2429.24,2411.24,AT230,2014-11-28,12:02:28,7380530,129746234,L'Occitane,GN4214,Mobile carrier Billing,1279,1,2014-12-05,18.0,Low,Friday,November
1418,7075.0,622,BABY TOYS,New,GOZLI,2603.49,2564.49,AB178,2014-03-26,13:39:19,5624982,925158827,L'Occitane,GN3944,Credit card,47257,1,2014-04-02,39.0,Low,Wednesday,March
1419,7856.0,527,KITCHEN & DINING,Used,ZGHYW,115.43,82.43,SB784,2014-10-02,15:10:49,7197372,989480031,The Vitamin Shoppe,HW9978,Mobile carrier Billing,11308,1,2014-10-09,33.0,Low,Thursday,October
1420,1548.0,406,CLOTHING,Used,ONKHS,2202.2,2158.2,PH439,2014-08-02,14:10:00,2687979,508673829,Cole Hardware,EX7730,Mobile carrier Billing,11091,1,2014-08-09,44.0,Low,Saturday,August
1421,6075.0,132,BEDDING,New,PIUEM,2451.48,2405.48,ZF707,2014-01-11,18:41:03,6639095,815512382,DODOcase,UW7353,Credit card,16590,1,2014-01-18,46.0,Low,Saturday,January
1422,6502.0,395,OFFICE SUPPLIES,New,WELZA,2909.68,2867.68,NE591,2014-05-30,13:00:47,4703213,274081476,DODOcase,UW7356,Credit card,32260,1,2014-06-06,42.0,High,Friday,May
1423,7486.0,195,BEDDING,Used,CJUEU,3757.01,3744.01,PF254,2014-11-10,13:17:30,2364335,995230518,Ulta,UO9656,Prepaid card,16027,1,2014-11-17,13.0,High,Monday,November
1424,2637.0,332,APPLIANCES,New,MEWPZ,4447.54,4409.54,MV100,2014-08-03,16:52:13,1642064,166942170,DODOcase,UW7352,Prepaid card,13185,1,2014-08-10,38.0,High,Sunday,August
1425,3705.0,996,CLOTHING,New,GTFFL,925.56,902.56,IS342,2014-02-11,15:32:05,9010721,898379464,Road Runner Sports,MS6582,Mobile carrier Billing,91101,1,2014-02-18,23.0,Low,Tuesday,February
1426,4852.0,988,CLOTHING,Used,ZVYTC,2079.74,2051.74,KP208,2014-01-15,02:27:59,4612671,983334798,Walgreens,VW7192,Mobile carrier Billing,59421,1,2014-01-22,28.0,Low,Wednesday,January
1427,8609.0,715,BABY CLOTHING,Used,TPDLE,2638.33,2623.33,DG998,2014-04-26,16:33:25,6848836,537655517,Ulta,UO9657,Credit card,65305,1,2014-05-03,15.0,Low,Saturday,April
1428,9103.0,300,COMPUTERS,Used,YXQFM,2455.58,2412.58,RA860,2014-07-07,16:03:40,4262059,311215369,L'Occitane,GN4124,Prepaid card,63309,1,2014-07-14,43.0,Low,Monday,July
1429,9699.0,737,DECOR,New,DGWZG,4025.79,3994.79,YM237,2014-08-27,18:24:18,3236486,185507693,Right Start,IQ1508,Mobile carrier Billing,50675,1,2014-09-03,31.0,High,Wednesday,August
1430,9950.0,830,BABY CLOTHING,Used,TPDLE,4489.47,4477.47,HQ539,2014-01-21,14:11:37,1234213,475703947,Right Start,IQ1508,Prepaid card,79684,1,2014-01-28,12.0,High,Tuesday,January
1431,4595.0,534,SHOES,New,RKFCM,1484.74,1471.74,BN710,2014-08-26,17:16:17,3109172,547836726,Peninsula Beauty,YE5901,Prepaid card,30462,1,2014-09-02,13.0,Low,Tuesday,August
